vns_iter,evento,l,iter_interna,fp,tmax,pen_cap,pen_jan,pen_tsk,tempo_s
3,melhoria,2,15,547.0972,520.7995,0.0,0.0,0.0,0.54
3,melhoria,2,17,546.706,520.3195,0.0,0.0,0.0,0.772
3,melhoria,2,19,546.4191,520.0351,0.0,0.0,0.0,1.019
3,melhoria,2,21,546.1201,519.6511,0.0,0.0,0.0,1.276
3,melhoria,2,23,545.9219,519.3822,0.0,0.0,0.0,1.514
3,melhoria,2,25,545.9088,519.3822,0.0,0.0,0.0,1.803
3,melhoria,2,27,545.8966,519.3822,0.0,0.0,0.0,2.199
3,saida,0,32,545.8966,519.3822,0.0,0.0,0.0,2.957
3,entrada,0,0,545.8966,519.3822,0.0,0.0,0.0,0.0
3,saida,0,5,545.8966,519.3822,0.0,0.0,0.0,0.787
3,entrada,0,0,545.8966,519.3822,0.0,0.0,0.0,0.0
3,saida,0,5,545.8966,519.3822,0.0,0.0,0.0,0.791
3,entrada,0,0,545.8966,519.3822,0.0,0.0,0.0,0.0
3,saida,0,5,545.8966,519.3822,0.0,0.0,0.0,0.808
4,entrada,0,0,835.8717,803.9546,0.0,0.0,0.0,0.0
4,melhoria,1,1,835.4952,803.9546,0.0,0.0,0.0,0.005
4,melhoria,1,2,835.3092,803.9546,0.0,0.0,0.0,0.005
4,melhoria,1,3,834.8238,803.9546,0.0,0.0,0.0,0.009
4,melhoria,1,4,834.5714,803.9546,0.0,0.0,0.0,0.013
4,melhoria,1,5,834.4432,803.9546,0.0,0.0,0.0,0.026
4,melhoria,1,6,834.0977,803.9546,0.0,0.0,0.0,0.027
4,melhoria,1,7,833.753,803.9546,0.0,0.0,0.0,0.028
4,melhoria,1,8,833.6614,803.9546,0.0,0.0,0.0,0.04
4,melhoria,1,9,833.5121,803.9546,0.0,0.0,0.0,0.056
4,melhoria,1,10,833.4223,803.9546,0.0,0.0,0.0,0.072
4,melhoria,1,11,833.0851,803.9546,0.0,0.0,0.0,0.075
4,melhoria,1,12,833.0045,803.9546,0.0,0.0,0.0,0.096
4,melhoria,1,13,832.7444,803.9546,0.0,0.0,0.0,0.118
4,melhoria,1,14,832.6342,803.9546,0.0,0.0,0.0,0.139
4,melhoria,1,15,832.2501,803.9546,0.0,0.0,0.0,0.141
4,melhoria,1,16,832.2435,803.9546,0.0,0.0,0.0,0.143
4,melhoria,1,17,832.0943,803.9546,0.0,0.0,0.0,0.145
4,melhoria,1,18,831.9824,803.9546,0.0,0.0,0.0,0.15
4,melhoria,1,19,831.9341,803.9546,0.0,0.0,0.0,0.166
4,melhoria,1,20,831.7719,803.9546,0.0,0.0,0.0,0.171
4,melhoria,1,21,831.6607,803.9546,0.0,0.0,0.0,0.21
4,melhoria,1,22,831.5113,803.9546,0.0,0.0,0.0,0.224
4,melhoria,1,23,831.5081,803.9546,0.0,0.0,0.0,0.259
4,melhoria,1,24,831.4052,803.9546,0.0,0.0,0.0,0.371
4,melhoria,1,25,831.2485,803.9546,0.0,0.0,0.0,0.436
4,melhoria,1,26,606.8513,579.8564,0.0,0.0,0.0,0.571
4,melhoria,1,27,606.8026,579.8564,0.0,0.0,0.0,0.644
4,melhoria,1,28,567.0146,540.0682,0.0,0.0,0.0,0.736
4,melhoria,2,30,565.7114,538.7242,0.0,0.0,0.0,0.962
4,melhoria,2,32,565.6469,538.7242,0.0,0.0,0.0,1.195
4,melhoria,2,34,565.2233,538.2442,0.0,0.0,0.0,1.428
4,melhoria,2,36,564.7437,537.755,0.0,0.0,0.0,1.679
4,melhoria,2,38,564.7091,537.755,0.0,0.0,0.0,1.924
4,melhoria,2,40,564.445,537.3876,0.0,0.0,0.0,2.149
4,melhoria,2,42,564.4167,537.3876,0.0,0.0,0.0,2.376
4,melhoria,2,44,564.4048,537.3876,0.0,0.0,0.0,2.61
4,melhoria,2,46,564.3907,537.3876,0.0,0.0,0.0,2.843
4,melhoria,2,48,564.322,537.3876,0.0,0.0,0.0,3.07
4,melhoria,2,50,563.4993,536.5574,0.0,0.0,0.0,3.299
4,melhoria,2,52,562.5267,535.6388,0.0,0.0,0.0,3.534
4,melhoria,2,54,562.2708,535.3977,0.0,0.0,0.0,3.779
4,melhoria,2,56,562.2327,535.3977,0.0,0.0,0.0,4.01
4,melhoria,2,58,562.2292,535.3977,0.0,0.0,0.0,4.241
4,melhoria,2,60,562.1698,535.3977,0.0,0.0,0.0,4.469
4,melhoria,2,62,547.2089,520.5492,0.0,0.0,0.0,4.703
4,melhoria,2,64,546.9086,520.1652,0.0,0.0,0.0,4.96
4,melhoria,2,66,546.5089,519.6852,0.0,0.0,0.0,5.192
4,melhoria,2,68,546.3535,519.4394,0.0,0.0,0.0,5.423
4,melhoria,2,70,546.2876,519.2881,0.0,0.0,0.0,5.654
4,melhoria,1,71,546.2745,519.2881,0.0,0.0,0.0,5.686
4,melhoria,2,73,546.2343,519.2881,0.0,0.0,0.0,5.916
4,melhoria,2,75,546.2007,519.2881,0.0,0.0,0.0,6.144
4,melhoria,2,77,546.1582,519.2881,0.0,0.0,0.0,6.368
4,melhoria,2,79,546.1296,519.2881,0.0,0.0,0.0,6.625
4,melhoria,2,81,545.9569,519.0457,0.0,0.0,0.0,6.869
4,melhoria,1,82,545.8245,518.9022,0.0,0.0,0.0,6.872
4,melhoria,2,84,545.8117,518.9022,0.0,0.0,0.0,7.122
4,melhoria,2,86,545.7175,518.7816,0.0,0.0,0.0,7.358
4,melhoria,2,88,545.6699,518.7359,0.0,0.0,0.0,7.585
4,melhoria,2,90,545.6522,518.7359,0.0,0.0,0.0,7.839
4,timeout,2,91,545.6522,518.7359,0.0,0.0,0.0,8.055
4,saida,0,91,545.6522,518.7359,0.0,0.0,0.0,8.055
4,entrada,0,0,545.6522,518.7359,0.0,0.0,0.0,0.0
4,melhoria,2,2,545.6168,518.7359,0.0,0.0,0.0,0.227
4,melhoria,2,4,545.5537,518.6599,0.0,0.0,0.0,0.467
4,melhoria,2,6,545.5411,518.6599,0.0,0.0,0.0,0.706
4,melhoria,2,8,545.5307,518.5952,0.0,0.0,0.0,0.953
4,melhoria,2,10,545.4793,518.4429,0.0,0.0,0.0,1.191
4,melhoria,1,11,545.479,518.4429,0.0,0.0,0.0,1.226
4,melhoria,2,13,545.3928,518.2759,0.0,0.0,0.0,1.447
4,melhoria,1,14,545.3776,518.2759,0.0,0.0,0.0,1.494
4,melhoria,1,15,545.3633,518.2759,0.0,0.0,0.0,1.627
4,melhoria,2,17,545.3061,518.2759,0.0,0.0,0.0,1.859
4,melhoria,2,19,545.301,518.2112,0.0,0.0,0.0,2.094
4,melhoria,2,21,545.1042,517.9837,0.0,0.0,0.0,2.33
4,melhoria,2,23,545.0911,517.9173,0.0,0.0,0.0,2.564
4,melhoria,1,24,545.0908,517.9173,0.0,0.0,0.0,2.692
4,melhoria,1,25,545.0875,517.9173,0.0,0.0,0.0,2.886
4,melhoria,2,27,545.0301,517.8017,0.0,0.0,0.0,3.145
4,melhoria,2,29,544.7482,517.4326,0.0,0.0,0.0,3.4
4,melhoria,1,30,544.6508,517.3366,0.0,0.0,0.0,3.414
4,melhoria,2,32,544.6495,517.3366,0.0,0.0,0.0,3.678
4,melhoria,2,34,544.6361,517.3366,0.0,0.0,0.0,3.908
4,melhoria,2,36,544.6059,517.3217,0.0,0.0,0.0,4.192
4,melhoria,1,37,544.5936,517.3217,0.0,0.0,0.0,4.223
4,melhoria,1,38,544.5935,517.3217,0.0,0.0,0.0,4.302
4,melhoria,1,39,544.5931,517.3217,0.0,0.0,0.0,4.305
4,melhoria,2,41,544.5652,517.3217,0.0,0.0,0.0,4.579
4,melhoria,1,42,544.5529,517.3217,0.0,0.0,0.0,4.582
4,melhoria,2,44,544.5503,517.3217,0.0,0.0,0.0,4.858
4,melhoria,2,46,544.5478,517.3217,0.0,0.0,0.0,5.088
4,melhoria,2,48,544.5303,517.3366,0.0,0.0,0.0,5.322
4,melhoria,1,49,544.5165,517.3366,0.0,0.0,0.0,5.395
4,melhoria,2,51,544.5163,517.3366,0.0,0.0,0.0,5.629
4,melhoria,2,53,544.5146,517.3366,0.0,0.0,0.0,5.874
4,melhoria,2,55,544.4718,517.3366,0.0,0.0,0.0,6.118
4,melhoria,2,57,544.3977,517.1881,0.0,0.0,0.0,6.395
4,melhoria,2,59,544.3836,517.1881,0.0,0.0,0.0,6.626
4,melhoria,2,61,544.3474,517.1881,0.0,0.0,0.0,6.9
4,melhoria,2,63,544.342,517.1881,0.0,0.0,0.0,7.205
4,melhoria,2,65,544.3174,517.1881,0.0,0.0,0.0,7.6
4,melhoria,2,67,544.2575,517.0942,0.0,0.0,0.0,7.987
4,melhoria,1,68,544.2562,517.0942,0.0,0.0,0.0,8.044
4,timeout,1,68,544.2562,517.0942,0.0,0.0,0.0,8.044
4,saida,0,68,544.2562,517.0942,0.0,0.0,0.0,8.044
4,entrada,0,0,544.2562,517.0942,0.0,0.0,0.0,0.0
4,melhoria,1,1,544.2455,517.0942,0.0,0.0,0.0,0.172
4,melhoria,2,3,544.221,516.9941,0.0,0.0,0.0,0.452
4,melhoria,1,4,544.2115,516.9941,0.0,0.0,0.0,0.497
4,melhoria,1,5,544.1469,516.9122,0.0,0.0,0.0,0.728
4,melhoria,2,7,544.1394,516.9122,0.0,0.0,0.0,0.964
4,melhoria,2,9,544.1232,516.9122,0.0,0.0,0.0,1.334
4,melhoria,2,11,544.1207,516.9122,0.0,0.0,0.0,1.606
