vns_iter,evento,l,iter_interna,fp,tmax,pen_cap,pen_jan,pen_tsk,tempo_s
0,entrada,0,0,34495.6078,700.8744,16375.1152,17394.895,0.0,0.0
0,melhoria,1,1,34495.0328,700.8744,16375.1152,17394.895,0.0,0.0
0,melhoria,1,2,34493.5162,700.8744,16375.1152,17394.895,0.0,0.001
0,melhoria,1,3,34492.9312,700.8744,16375.1152,17394.895,0.0,0.002
0,melhoria,1,4,34491.9978,700.8744,16375.1152,17394.895,0.0,0.004
0,melhoria,1,5,34491.0728,700.8744,16375.1152,17394.895,0.0,0.007
0,melhoria,3,8,33080.5075,696.4805,15706.8,16656.7164,0.0,0.017
0,melhoria,1,9,32288.2744,694.0089,15330.8727,16241.491,0.0,0.022
0,melhoria,1,10,32287.6911,694.0089,15330.8727,16241.491,0.0,0.027
0,melhoria,3,13,31180.3738,689.615,14965.7337,15503.3124,0.0,0.036
0,melhoria,1,14,30828.3195,688.5165,14798.6549,15318.7678,0.0,0.038
0,melhoria,1,15,30723.3674,688.5165,14693.7059,15318.7678,0.0,0.038
0,melhoria,3,18,30723.3104,688.5165,14693.7059,15318.7678,0.0,0.044
0,melhoria,3,21,30524.582,688.5165,14495.4787,15318.7678,0.0,0.054
0,melhoria,1,22,30084.9619,687.1434,14286.6301,15088.087,0.0,0.058
0,melhoria,3,25,28321.4049,681.651,13451.2361,14165.3638,0.0,0.066
0,melhoria,3,28,26558.1484,676.1586,12615.8421,13242.6406,0.0,0.078
0,melhoria,3,31,26558.0625,676.1586,12615.8421,13242.6406,0.0,0.087
0,melhoria,3,34,25396.7213,671.7647,12183.4117,12517.6414,0.0,0.094
0,melhoria,1,35,25385.5468,670.0483,12365.2239,12325.4074,0.0,0.099
0,melhoria,3,38,25385.4382,670.0483,12365.2239,12325.4074,0.0,0.115
0,melhoria,1,39,25385.4375,670.0483,12365.2239,12325.4074,0.0,0.117
0,melhoria,3,42,25385.3592,670.0483,12365.2239,12325.4074,0.0,0.128
0,saida,0,47,25385.3592,670.0483,12365.2239,12325.4074,0.0,0.194
0,entrada,0,0,105590.2066,897.3789,49447.2808,55208.5801,0.0,0.0
0,melhoria,1,1,105589.5238,897.3789,49447.2808,55208.5801,0.0,0.001
0,melhoria,1,2,56000.8758,753.8249,28106.3083,27107.7134,0.0,0.004
0,melhoria,1,3,51963.7132,753.8249,25174.6403,26001.9012,0.0,0.004
0,melhoria,1,4,13518.1281,614.2283,6798.007,6073.5674,0.0,0.009
0,melhoria,3,7,13518.105,614.2283,6798.007,6073.5674,0.0,0.028
0,melhoria,1,8,13517.9174,614.2283,6798.007,6073.5674,0.0,0.035
0,melhoria,1,9,13516.9491,614.2283,6798.007,6073.5674,0.0,0.037
0,melhoria,1,10,13515.9809,614.2283,6798.007,6073.5674,0.0,0.041
0,melhoria,3,13,13515.9742,614.2283,6798.007,6073.5674,0.0,0.081
0,melhoria,1,14,13514.4737,614.2283,6798.007,6073.5674,0.0,0.083
0,saida,0,19,13514.4737,614.2283,6798.007,6073.5674,0.0,0.156
0,entrada,0,0,13514.4737,614.2283,6798.007,6073.5674,0.0,0.0
0,saida,0,5,13514.4737,614.2283,6798.007,6073.5674,0.0,0.064
1,entrada,0,0,13177.8919,612.5938,6645.0237,5890.5104,0.0,0.0
1,melhoria,3,3,13177.5952,612.5938,6645.0237,5890.5104,0.0,0.012
1,melhoria,4,7,568.523,539.6634,0.0,0.0,0.0,0.07
1,melhoria,1,8,568.4607,539.6634,0.0,0.0,0.0,0.076
1,melhoria,1,9,568.0133,538.9769,0.0,0.0,0.0,0.085
1,melhoria,1,10,567.0974,538.9769,0.0,0.0,0.0,0.086
1,melhoria,3,13,567.0066,538.9769,0.0,0.0,0.0,0.099
1,melhoria,1,14,565.1659,538.9769,0.0,0.0,0.0,0.099
1,melhoria,2,16,565.005,538.9769,0.0,0.0,0.0,0.107
1,melhoria,2,18,564.7902,538.9769,0.0,0.0,0.0,0.116
1,melhoria,3,21,564.7136,538.9769,0.0,0.0,0.0,0.152
1,saida,0,26,564.7136,538.9769,0.0,0.0,0.0,0.217
2,entrada,0,0,18564.9481,538.3247,13487.0224,4512.8924,0.0,0.0
2,melhoria,1,1,14221.1023,597.9611,9119.3398,4472.9942,0.0,0.0
2,melhoria,1,2,11615.7944,537.0889,8945.684,2104.5307,0.0,0.001
2,melhoria,1,3,9267.5147,593.6702,4873.7713,3771.0631,0.0,0.003
2,melhoria,3,6,9267.5082,593.6702,4873.7713,3771.0631,0.0,0.033
2,melhoria,3,9,564.975,536.2307,0.0,0.0,0.0,0.09
2,melhoria,3,12,564.7433,536.2307,0.0,0.0,0.0,0.126
2,melhoria,1,13,563.7998,536.2307,0.0,0.0,0.0,0.13
2,saida,0,18,563.7998,536.2307,0.0,0.0,0.0,0.198
3,entrada,0,0,563.7998,536.2307,0.0,0.0,0.0,0.0
3,saida,0,5,563.7998,536.2307,0.0,0.0,0.0,0.068
3,entrada,0,0,563.7998,536.2307,0.0,0.0,0.0,0.0
3,saida,0,5,563.7998,536.2307,0.0,0.0,0.0,0.069
3,entrada,0,0,563.7998,536.2307,0.0,0.0,0.0,0.0
3,saida,0,5,563.7998,536.2307,0.0,0.0,0.0,0.073
3,entrada,0,0,563.7998,536.2307,0.0,0.0,0.0,0.0
3,saida,0,5,563.7998,536.2307,0.0,0.0,0.0,0.066
4,entrada,0,0,563.7998,536.2307,0.0,0.0,0.0,0.0
4,melhoria,3,3,563.6354,536.2307,0.0,0.0,0.0,0.04
4,melhoria,1,4,562.2542,536.2307,0.0,0.0,0.0,0.041
4,melhoria,2,6,562.0288,536.2307,0.0,0.0,0.0,0.051
4,melhoria,3,9,561.8027,536.2307,0.0,0.0,0.0,0.098
4,melhoria,1,10,559.936,536.2307,0.0,0.0,0.0,0.106
4,saida,0,15,559.936,536.2307,0.0,0.0,0.0,0.168
5,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
5,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.071
5,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
5,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.065
5,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
5,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.068
5,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
5,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.079
6,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
6,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.065
6,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
6,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.06
6,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
6,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.063
6,entrada,0,0,559.936,536.2307,0.0,0.0,0.0,0.0
6,saida,0,5,559.936,536.2307,0.0,0.0,0.0,0.066
7,entrada,0,0,12824.5226,607.9681,6689.4689,5497.6583,0.0,0.0
7,melhoria,1,1,12606.5517,607.2816,6625.2078,5343.8711,0.0,0.0
7,melhoria,1,2,12394.9309,606.7323,6522.3901,5234.0207,0.0,0.001
7,melhoria,1,3,12332.5199,606.7323,6458.129,5234.0207,0.0,0.001
7,melhoria,1,4,12330.1759,606.7323,6458.129,5234.0207,0.0,0.001
7,melhoria,1,5,12251.1008,606.7323,6377.8027,5234.0207,0.0,0.003
7,melhoria,1,6,12250.42,606.7323,6377.8027,5234.0207,0.0,0.009
7,melhoria,1,7,12249.5847,606.7323,6377.8027,5234.0207,0.0,0.017
7,melhoria,3,10,11968.0736,606.7323,6096.3859,5234.0207,0.0,0.042
7,melhoria,3,13,11514.0686,604.5354,5890.7504,4987.9612,0.0,0.051
7,melhoria,1,14,11512.486,604.5354,5890.7504,4987.9612,0.0,0.054
7,melhoria,1,15,11511.5177,604.5354,5890.7504,4987.9612,0.0,0.054
7,melhoria,1,16,11357.2992,603.6772,5831.5835,4891.8442,0.0,0.055
7,melhoria,1,17,11356.369,603.6772,5831.5835,4891.8442,0.0,0.056
7,melhoria,3,20,11313.2771,603.4695,5812.1485,4868.5886,0.0,0.096
7,melhoria,3,23,588.0745,538.8052,21.1594,0.0,0.0,0.128
7,melhoria,1,24,585.6751,538.8052,21.1594,0.0,0.0,0.13
7,melhoria,1,25,585.6573,538.1187,21.1594,0.0,0.0,0.133
7,melhoria,3,28,582.8756,535.3725,21.1594,0.0,0.0,0.163
7,melhoria,3,31,582.8691,535.3725,21.1594,0.0,0.0,0.218
7,saida,0,36,582.8691,535.3725,21.1594,0.0,0.0,0.291
7,entrada,0,0,582.8691,535.3725,21.1594,0.0,0.0,0.0
7,melhoria,3,3,582.6169,535.3725,21.1594,0.0,0.0,0.043
7,saida,0,8,582.6169,535.3725,21.1594,0.0,0.0,0.109
7,entrada,0,0,582.6169,535.3725,21.1594,0.0,0.0,0.0
7,melhoria,3,3,582.4188,535.3725,21.1594,0.0,0.0,0.039
7,melhoria,1,4,581.9923,535.3725,21.1594,0.0,0.0,0.041
7,melhoria,1,5,581.9079,535.3725,21.1594,0.0,0.0,0.041
7,melhoria,3,8,581.836,535.3725,21.1594,0.0,0.0,0.088
7,melhoria,3,11,581.7545,535.3725,21.1594,0.0,0.0,0.12
7,saida,0,16,581.7545,535.3725,21.1594,0.0,0.0,0.188
7,entrada,0,0,581.7545,535.3725,21.1594,0.0,0.0,0.0
7,saida,0,5,581.7545,535.3725,21.1594,0.0,0.0,0.065
8,entrada,0,0,6702.1153,536.2307,3814.6579,2324.6417,0.0,0.0
8,melhoria,1,1,712.4327,536.2307,149.6816,0.0,0.0,0.0
8,melhoria,1,2,648.8149,536.2307,85.4205,0.0,0.0,0.002
8,melhoria,1,3,647.7859,536.2307,85.4205,0.0,0.0,0.003
8,melhoria,1,4,559.8156,536.2307,0.0,0.0,0.0,0.003
8,melhoria,1,5,558.9972,536.2307,0.0,0.0,0.0,0.006
8,melhoria,1,6,558.067,536.2307,0.0,0.0,0.0,0.014
8,melhoria,1,7,558.0517,536.2307,0.0,0.0,0.0,0.019
8,melhoria,3,10,558.0389,536.2307,0.0,0.0,0.0,0.043
8,melhoria,3,13,557.9315,536.2307,0.0,0.0,0.0,0.07
8,melhoria,3,16,557.8494,536.2307,0.0,0.0,0.0,0.118
8,saida,0,21,557.8494,536.2307,0.0,0.0,0.0,0.181
10,entrada,0,0,12057.753,534.9949,9294.5166,2204.9947,0.0,0.0
10,melhoria,1,1,9842.0968,596.0585,5182.7385,4038.5549,0.0,0.0
10,melhoria,1,2,9779.0213,596.0585,5118.4775,4038.5549,0.0,0.005
10,melhoria,3,5,585.4227,538.4276,21.1594,0.0,0.0,0.028
10,melhoria,1,6,566.4525,540.6246,0.0,0.0,0.0,0.033
10,melhoria,1,7,565.8164,541.1738,0.0,0.0,0.0,0.035
10,melhoria,3,10,564.5366,538.9769,0.0,0.0,0.0,0.048
10,melhoria,3,13,564.53,538.9769,0.0,0.0,0.0,0.064
10,melhoria,3,16,564.4019,538.9769,0.0,0.0,0.0,0.083
10,melhoria,3,19,564.0799,538.9769,0.0,0.0,0.0,0.097
10,melhoria,3,22,563.9939,538.9769,0.0,0.0,0.0,0.12
10,melhoria,1,23,563.9852,540.5216,0.0,0.0,0.0,0.124
10,melhoria,1,24,560.923,538.4276,0.0,0.0,0.0,0.131
10,melhoria,2,26,560.9157,538.4276,0.0,0.0,0.0,0.141
10,melhoria,3,29,560.7593,538.4276,0.0,0.0,0.0,0.162
10,melhoria,3,32,560.5715,538.4276,0.0,0.0,0.0,0.174
10,melhoria,3,35,559.9403,538.4276,0.0,0.0,0.0,0.187
10,melhoria,1,36,559.3589,538.4276,0.0,0.0,0.0,0.189
10,melhoria,3,39,559.1887,538.4276,0.0,0.0,0.0,0.209
10,melhoria,3,42,557.9518,536.2307,0.0,0.0,0.0,0.223
10,melhoria,3,45,557.8704,536.2307,0.0,0.0,0.0,0.27
10,saida,0,50,557.8704,536.2307,0.0,0.0,0.0,0.339
10,entrada,0,0,557.8704,536.2307,0.0,0.0,0.0,0.0
10,saida,0,5,557.8704,536.2307,0.0,0.0,0.0,0.068
10,entrada,0,0,557.8704,536.2307,0.0,0.0,0.0,0.0
10,saida,0,5,557.8704,536.2307,0.0,0.0,0.0,0.067
10,entrada,0,0,557.8704,536.2307,0.0,0.0,0.0,0.0
10,saida,0,5,557.8704,536.2307,0.0,0.0,0.0,0.075
11,entrada,0,0,735.3498,541.1738,170.8411,0.0,0.0,0.0
11,melhoria,1,1,733.0759,541.1738,170.8411,0.0,0.0,0.0
11,melhoria,1,2,732.2367,541.1738,170.8411,0.0,0.0,0.003
11,melhoria,1,3,668.7906,541.1738,106.58,0.0,0.0,0.006
11,melhoria,1,4,605.3326,540.6246,42.3189,0.0,0.0,0.007
11,melhoria,2,6,605.2088,540.6246,42.3189,0.0,0.0,0.013
11,melhoria,2,8,605.0851,540.6246,42.3189,0.0,0.0,0.021
11,melhoria,2,10,584.0161,540.6246,21.1594,0.0,0.0,0.03
11,melhoria,1,11,583.3353,540.6246,21.1594,0.0,0.0,0.034
11,melhoria,2,13,583.0878,540.6246,21.1594,0.0,0.0,0.041
11,melhoria,2,15,582.8609,540.6246,21.1594,0.0,0.0,0.048
11,melhoria,3,18,559.8903,538.4276,0.0,0.0,0.0,0.074
11,melhoria,3,21,559.8391,538.4276,0.0,0.0,0.0,0.09
11,melhoria,3,24,559.7252,538.4276,0.0,0.0,0.0,0.103
11,melhoria,3,27,559.0875,538.4276,0.0,0.0,0.0,0.137
11,melhoria,3,30,557.8494,536.2307,0.0,0.0,0.0,0.16
11,saida,0,35,557.8494,536.2307,0.0,0.0,0.0,0.224
11,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
11,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.067
11,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
11,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.062
11,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
11,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.066
12,entrada,0,0,2674.9386,530.6551,2119.8329,0.0,0.0,0.0
12,melhoria,1,1,2594.6051,530.6551,2039.5066,0.0,0.0,0.0
12,melhoria,1,2,2075.9831,483.4108,1570.8104,0.0,0.0,0.0
12,melhoria,1,3,2012.6496,483.4108,1506.5493,0.0,0.0,0.002
12,melhoria,1,4,2012.1162,483.4586,1506.5493,0.0,0.0,0.006
12,melhoria,3,7,2011.9218,483.7576,1506.5493,0.0,0.0,0.013
12,melhoria,1,8,1932.88,483.7576,1426.223,0.0,0.0,0.015
12,melhoria,3,11,1356.8719,483.5184,850.6766,0.0,0.0,0.025
12,melhoria,3,14,1100.2989,483.5184,593.6323,0.0,0.0,0.033
12,melhoria,3,17,1014.8262,483.5184,508.2117,0.0,0.0,0.062
12,melhoria,1,18,472.1034,428.6246,21.1594,0.0,0.0,0.063
12,melhoria,3,21,471.8632,428.6246,21.1594,0.0,0.0,0.08
12,melhoria,1,22,470.9262,428.6246,21.1594,0.0,0.0,0.08
12,melhoria,1,23,469.5224,428.6246,21.1594,0.0,0.0,0.081
12,melhoria,1,24,467.7037,428.6246,21.1594,0.0,0.0,0.081
12,melhoria,3,27,467.6189,428.6246,21.1594,0.0,0.0,0.115
12,saida,0,32,467.6189,428.6246,21.1594,0.0,0.0,0.176
14,entrada,0,0,25403.5614,671.7647,12183.4117,12517.6414,0.0,0.0
14,melhoria,1,1,24769.559,668.6752,11894.2368,12171.6202,0.0,0.001
14,melhoria,1,2,20280.0646,600.6278,11399.3511,8243.8092,0.0,0.001
14,melhoria,1,3,20087.343,599.6948,11312.0282,8139.3202,0.0,0.002
14,melhoria,1,4,20085.8307,599.6948,11312.0282,8139.3202,0.0,0.004
14,melhoria,1,5,20084.543,599.6948,11312.0282,8139.3202,0.0,0.004
14,melhoria,1,6,17909.1546,608.6582,11312.0282,5955.5716,0.0,0.004
14,melhoria,1,7,17908.6841,608.6582,11312.0282,5955.5716,0.0,0.007
14,melhoria,1,8,17630.9069,608.6582,11036.1415,5955.5716,0.0,0.009
14,melhoria,1,9,17504.359,607.4224,11186.2831,5678.7547,0.0,0.013
14,melhoria,1,10,1231.0299,539.6291,663.7702,0.0,0.0,0.014
14,melhoria,1,11,1231.0258,539.6291,663.7702,0.0,0.0,0.018
14,melhoria,1,12,1228.3321,539.6291,663.7702,0.0,0.0,0.02
14,melhoria,1,13,1228.2893,539.6291,663.7702,0.0,0.0,0.021
14,melhoria,2,15,1228.0369,539.6291,663.7702,0.0,0.0,0.029
14,melhoria,3,18,1225.9364,537.4321,663.7702,0.0,0.0,0.044
14,melhoria,3,21,1225.9112,537.4321,663.7702,0.0,0.0,0.059
14,melhoria,3,24,1225.8326,537.4321,663.7702,0.0,0.0,0.095
14,saida,0,29,1225.8326,537.4321,663.7702,0.0,0.0,0.157
14,entrada,0,0,1225.8326,537.4321,663.7702,0.0,0.0,0.0
14,saida,0,5,1225.8326,537.4321,663.7702,0.0,0.0,0.063
15,entrada,0,0,13437.074,535.6471,9315.3577,3558.0498,0.0,0.0
15,melhoria,1,1,1226.605,536.8829,663.7702,0.0,0.0,0.0
15,melhoria,3,4,1226.4825,536.8829,663.7702,0.0,0.0,0.017
15,melhoria,3,7,1226.4782,536.8829,663.7702,0.0,0.0,0.041
15,melhoria,3,10,1226.398,536.8829,663.7702,0.0,0.0,0.056
15,saida,0,15,1226.398,536.8829,663.7702,0.0,0.0,0.124
15,entrada,0,0,1226.398,536.8829,663.7702,0.0,0.0,0.0
15,saida,0,5,1226.398,536.8829,663.7702,0.0,0.0,0.068
16,entrada,0,0,13517.9059,542.7186,7688.8738,5258.8562,0.0,0.0
16,melhoria,1,1,12180.3863,599.0091,7182.9904,4369.0192,0.0,0.001
16,melhoria,1,2,12177.0236,599.0091,7182.9904,4369.0192,0.0,0.006
16,melhoria,1,3,11836.39,599.0091,6840.5255,4369.0192,0.0,0.006
16,melhoria,1,4,11646.0848,598.0833,6753.8753,4265.3352,0.0,0.007
16,melhoria,1,5,2032.6099,540.3157,1467.0337,0.0,0.0,0.012
16,melhoria,3,8,2032.3023,540.3157,1467.0337,0.0,0.0,0.03
16,melhoria,2,10,2032.2117,540.3157,1467.0337,0.0,0.0,0.041
16,melhoria,1,11,2031.6298,540.3157,1467.0337,0.0,0.0,0.042
16,melhoria,1,12,2031.4347,541.0022,1467.0337,0.0,0.0,0.046
16,melhoria,2,14,2029.5883,538.8052,1467.0337,0.0,0.0,0.055
16,melhoria,1,15,2029.5711,539.6634,1467.0337,0.0,0.0,0.057
16,melhoria,3,18,2028.3231,538.4276,1467.0337,0.0,0.0,0.073
16,melhoria,2,20,2028.1002,538.4276,1467.0337,0.0,0.0,0.081
16,melhoria,2,22,2027.9765,538.4276,1467.0337,0.0,0.0,0.09
16,melhoria,3,25,2027.8908,538.4276,1467.0337,0.0,0.0,0.118
16,melhoria,3,28,2027.7271,538.4276,1467.0337,0.0,0.0,0.145
16,melhoria,3,31,2027.6483,538.4276,1467.0337,0.0,0.0,0.161
16,saida,0,36,2027.6483,538.4276,1467.0337,0.0,0.0,0.244
16,entrada,0,0,2027.6483,538.4276,1467.0337,0.0,0.0,0.0
16,saida,0,5,2027.6483,538.4276,1467.0337,0.0,0.0,0.072
18,entrada,0,0,13493.1543,603.1287,8028.7189,4832.3963,0.0,0.0
18,melhoria,1,1,11245.5745,603.1287,5780.2446,4830.413,0.0,0.001
18,melhoria,1,2,11242.7745,603.1287,5780.2446,4830.413,0.0,0.005
18,melhoria,2,4,10609.6547,600.1663,5481.8045,4498.6242,0.0,0.013
18,melhoria,3,7,9278.7678,593.7226,4878.6743,3776.9299,0.0,0.042
18,melhoria,3,10,9278.5523,593.7226,4878.6743,3776.9299,0.0,0.073
18,melhoria,3,13,569.138,540.6246,0.0,0.0,0.0,0.11
18,melhoria,3,16,568.9064,540.6246,0.0,0.0,0.0,0.122
18,melhoria,1,17,567.9686,540.6246,0.0,0.0,0.0,0.124
18,melhoria,1,18,565.6133,540.6246,0.0,0.0,0.0,0.126
18,melhoria,2,20,563.2888,538.4276,0.0,0.0,0.0,0.136
18,melhoria,2,22,563.1856,538.4276,0.0,0.0,0.0,0.144
18,melhoria,1,23,563.0443,540.5216,0.0,0.0,0.0,0.151
18,melhoria,1,24,559.9821,538.4276,0.0,0.0,0.0,0.156
18,melhoria,2,26,559.8719,538.4276,0.0,0.0,0.0,0.164
18,saida,0,31,559.8719,538.4276,0.0,0.0,0.0,0.227
18,entrada,0,0,559.8719,538.4276,0.0,0.0,0.0,0.0
18,saida,0,5,559.8719,538.4276,0.0,0.0,0.0,0.062
18,entrada,0,0,559.8719,538.4276,0.0,0.0,0.0,0.0
18,melhoria,3,3,559.2342,538.4276,0.0,0.0,0.0,0.049
18,melhoria,3,6,558.1109,536.2307,0.0,0.0,0.0,0.058
18,melhoria,2,8,558.0806,536.2307,0.0,0.0,0.0,0.067
18,saida,0,13,558.0806,536.2307,0.0,0.0,0.0,0.134
18,entrada,0,0,558.0806,536.2307,0.0,0.0,0.0,0.0
18,saida,0,5,558.0806,536.2307,0.0,0.0,0.0,0.073
19,entrada,0,0,12057.7117,534.9949,9294.5166,2204.9947,0.0,0.0
19,melhoria,1,1,9781.8739,596.0585,5118.4775,4038.5549,0.0,0.0
19,melhoria,3,4,587.7676,538.4276,21.1594,0.0,0.0,0.028
19,melhoria,1,5,586.8298,538.4276,21.1594,0.0,0.0,0.029
19,melhoria,3,8,586.7474,538.4276,21.1594,0.0,0.0,0.045
19,melhoria,3,11,566.1418,538.4276,0.0,0.0,0.0,0.069
19,melhoria,3,14,565.8999,538.4276,0.0,0.0,0.0,0.115
19,melhoria,3,17,565.8266,538.4276,0.0,0.0,0.0,0.124
19,saida,0,22,565.8266,538.4276,0.0,0.0,0.0,0.187
19,entrada,0,0,565.8266,538.4276,0.0,0.0,0.0,0.0
19,melhoria,3,3,565.8203,538.4276,0.0,0.0,0.0,0.018
19,melhoria,1,4,563.5595,538.4276,0.0,0.0,0.0,0.02
19,melhoria,1,5,560.1851,538.4276,0.0,0.0,0.0,0.026
19,melhoria,2,7,560.0613,538.4276,0.0,0.0,0.0,0.033
19,melhoria,3,10,560.0277,538.4276,0.0,0.0,0.0,0.085
19,melhoria,3,13,559.2248,538.4276,0.0,0.0,0.0,0.126
19,saida,0,18,559.2248,538.4276,0.0,0.0,0.0,0.202
19,entrada,0,0,559.2248,538.4276,0.0,0.0,0.0,0.0
19,saida,0,5,559.2248,538.4276,0.0,0.0,0.0,0.066
19,entrada,0,0,559.2248,538.4276,0.0,0.0,0.0,0.0
19,melhoria,3,3,557.8584,536.2307,0.0,0.0,0.0,0.035
19,saida,0,8,557.8584,536.2307,0.0,0.0,0.0,0.099
20,entrada,0,0,12172.5014,537.1919,9303.783,2305.4588,0.0,0.0
20,melhoria,1,1,10274.0737,598.4468,5342.0242,4306.0467,0.0,0.001
20,melhoria,1,2,10271.2737,598.4468,5342.0242,4306.0467,0.0,0.006
20,melhoria,2,4,9777.9222,596.0585,5118.4775,4038.5549,0.0,0.015
20,melhoria,2,6,9756.7474,596.0585,5097.318,4038.5549,0.0,0.022
20,melhoria,2,8,9756.6442,596.0585,5097.318,4038.5549,0.0,0.029
20,melhoria,1,9,558.0457,536.2307,0.0,0.0,0.0,0.036
20,melhoria,1,10,557.855,536.2307,0.0,0.0,0.0,0.039
20,melhoria,1,11,557.8494,536.2307,0.0,0.0,0.0,0.042
20,saida,0,16,557.8494,536.2307,0.0,0.0,0.0,0.106
20,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
20,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.063
20,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
20,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.064
20,entrada,0,0,557.8494,536.2307,0.0,0.0,0.0,0.0
20,saida,0,5,557.8494,536.2307,0.0,0.0,0.0,0.065
22,entrada,0,0,53293.1838,753.5735,24767.6427,27736.0882,0.0,0.0
22,melhoria,1,1,53112.2997,753.0242,24647.4949,27674.5733,0.0,0.002
22,melhoria,1,2,52728.027,752.8442,24490.3136,27446.1731,0.0,0.003
22,melhoria,1,3,52727.5436,752.8442,24490.3136,27446.1731,0.0,0.005
22,melhoria,1,4,52296.261,748.3818,24822.5445,26687.1487,0.0,0.007
22,melhoria,1,5,51831.3062,748.3818,24609.4765,26432.1955,0.0,0.009
22,melhoria,1,6,16541.2663,628.8459,8166.2134,7710.7373,0.0,0.011
22,melhoria,1,7,16539.925,628.8459,8166.2134,7710.7373,0.0,0.014
22,melhoria,1,8,16538.0989,628.8459,8166.2134,7710.7373,0.0,0.016
22,melhoria,1,9,16537.5206,628.8459,8166.2134,7710.7373,0.0,0.017
22,melhoria,1,10,16536.0045,628.8459,8166.2134,7710.7373,0.0,0.018
22,melhoria,1,11,16535.0363,628.8459,8166.2134,7710.7373,0.0,0.025
22,melhoria,3,14,16534.834,628.8459,8166.2134,7710.7373,0.0,0.045
22,melhoria,3,17,16080.8,626.6489,7960.5779,7464.6778,0.0,0.055
22,melhoria,1,18,15926.2402,625.7907,7901.411,7368.5608,0.0,0.063
22,melhoria,3,21,15468.5366,598.9358,10352.7943,4486.0417,0.0,0.072
22,melhoria,1,22,14910.7227,596.8418,10156.798,4126.287,0.0,0.073
22,melhoria,1,23,14659.137,594.6449,8463.6483,5570.7364,0.0,0.076
22,melhoria,1,24,9833.9112,594.6449,5328.6258,3880.2275,0.0,0.076
22,melhoria,3,27,928.7834,535.3725,363.6243,0.0,0.0,0.092
22,melhoria,1,28,926.9145,535.3725,363.6243,0.0,0.0,0.094
22,melhoria,3,31,605.5548,535.3725,42.3189,0.0,0.0,0.105
22,melhoria,3,34,605.4649,535.3725,42.3189,0.0,0.0,0.154
22,melhoria,3,37,605.2433,535.3725,42.3189,0.0,0.0,0.171
22,melhoria,1,38,604.8168,535.3725,42.3189,0.0,0.0,0.174
22,saida,0,43,604.8168,535.3725,42.3189,0.0,0.0,0.25
22,entrada,0,0,604.8168,535.3725,42.3189,0.0,0.0,0.0
22,saida,0,5,604.8168,535.3725,42.3189,0.0,0.0,0.066
22,entrada,0,0,604.8168,535.3725,42.3189,0.0,0.0,0.0
22,saida,0,5,604.8168,535.3725,42.3189,0.0,0.0,0.065
22,entrada,0,0,604.8168,535.3725,42.3189,0.0,0.0,0.0
22,saida,0,5,604.8168,535.3725,42.3189,0.0,0.0,0.074
24,entrada,0,0,19294.7973,640.7062,9586.6716,9039.0908,0.0,0.0
24,melhoria,1,1,19215.0532,640.7062,9506.3452,9039.0908,0.0,0.001
24,melhoria,1,2,19213.6973,640.7062,9506.3452,9039.0908,0.0,0.001
24,melhoria,1,3,18583.1622,638.3526,9141.4618,8775.4887,0.0,0.002
24,melhoria,1,4,18581.7999,638.3526,9141.4618,8775.4887,0.0,0.005
24,melhoria,1,5,18580.7705,638.3526,9141.4618,8775.4887,0.0,0.01
24,melhoria,1,6,18461.8113,636.7181,9205.6342,8592.4317,0.0,0.014
24,melhoria,1,7,18382.7682,636.7181,9125.3078,8592.4317,0.0,0.019
24,melhoria,1,8,18363.4672,636.7181,9104.1484,8592.4317,0.0,0.024
24,melhoria,1,9,18362.133,636.7181,9104.1484,8592.4317,0.0,0.027
24,melhoria,1,10,18028.6516,635.4106,8917.5006,8445.9861,0.0,0.032
24,melhoria,1,11,18027.9048,635.4106,8917.5006,8445.9861,0.0,0.034
24,melhoria,1,12,17761.9965,634.3646,8768.1824,8328.8296,0.0,0.036
24,melhoria,1,13,17761.209,634.3646,8768.1824,8328.8296,0.0,0.038
